bin,sst
19800726,19.09778
19800730,19.00000
19800731,18.73818
19800732,18.80889
19800733,14.75500
19800734,12.34000
19800740,14.65833
19800741,16.08750
19800742,16.67917
19800743,16.11500
19800744,15.48500
19800745,17.46500
19800746,17.38000
19800747,17.33250
19800748,17.36189
19800749,17.19750
19800750,17.23625
19800751,17.16000
19800752,17.13167
19800753,16.12200
19800754,13.85600
19800755,13.85167
19800756,15.69167
19800759,17.05583
19800760,16.95500
19800763,14.88000
19800764,14.16500
19800772,16.50500
19800773,16.73000
19800776,16.59500
19800780,17.49500
19800781,17.44958
19800782,18.08766
19800783,18.24447
19800784,18.25753
19800785,18.11377
19800786,18.22997
19800787,17.79477
19800788,17.94917
19800789,17.96509
19800790,17.77776
19800791,17.76341
19800792,17.80242
19800793,17.76627
19800794,17.88470
19800795,17.91632
19800796,18.02613
19800797,17.92575
19800798,17.92375
19800799,17.86954
19800800,18.05281
19800801,18.50829
19800802,18.32262
19800803,18.24533
19800804,18.53647
19800805,18.42619
19800806,18.46864
19800807,18.63860
19800808,18.35587
19800809,18.33786
19800810,18.35700
19800811,18.64649
19800812,18.69405
19800813,18.46674
19800814,17.07380
19800815,17.21621
19800816,18.26975
19800817,18.08000
19800818,14.21750
19800819,16.33093
19800820,17.48812
19800821,14.48515
19800822,13.70406
19800823,13.78781
19800824,12.80031
19800825,13.60000
19800826,11.12357
19800827,11.69862
19800828,12.57302
19800829,13.48421
19800830,13.46450
19800831,13.42812
19800832,12.98595
19800833,11.93744
19800834,12.60516
19800835,12.98077
19800836,12.69416
19800837,12.62116
19800838,13.11967
19800839,12.95689
19800840,12.52770
19800841,11.67958
19800842,12.27000
19800843,11.96500
19800844,12.56000
19800845,12.90000
19800846,11.75493
19800847,13.39500
19800848,12.65750
19800849,12.79000
19800850,12.72416
19800851,13.34416
19800852,12.92077
19800853,12.80350
19800854,13.59715
19800855,13.91406
19800856,14.88361
19800857,14.69395
19800858,14.77208
19800859,14.92304
19800860,16.32134
19800861,16.23101
19800862,16.79593
19800863,16.78907
19800864,17.92833
19800865,17.84714
19800866,16.37816
19800867,16.42848
19800868,16.55330
19800869,16.50553
19800870,16.01375
19800871,15.79363
19800872,15.93450
19800873,15.88954
19800874,15.55214
19800875,15.55571
19800876,15.39100
19800877,15.19833
19800878,15.15444
19800879,12.30500
19800880,11.25400
19800881,11.11654
19800882,12.03375
19800883,12.16976
19800884,12.18868
19800885,11.71076
19800886,10.18250
19800887,11.42334
19800888,11.14670
19800889,11.07001
19800890,9.79700
19800891,10.63250
19800892,10.69889
19800893,10.64500
19800894,11.01000
19800895,13.63750
19800896,15.28459
19800897,14.62167
19800898,13.90000
19800899,14.73029
19800900,14.91300
19800901,14.88750
19800903,20.22000
19800904,20.48500
19800905,16.60500
19800906,20.56667
19800907,20.61628
19800908,20.74679
19800909,20.83475
19800910,20.96710
19800911,20.90426
19800912,17.77500
19800913,20.94403
19800914,17.49500
19800915,17.56600
19800916,20.46632
19800917,18.00000
19800918,17.55418
19800919,17.64381
19800920,17.77127
19800921,17.85536
19800922,18.11274
19800923,18.66643
19800924,18.45848
19800925,18.45301
19800926,18.37646
19800927,18.47499
19800928,18.46600
19800929,18.39143
19800930,18.29250
19800931,18.40625
19800932,18.41250
19800933,17.74875
19800934,17.37708
19800935,17.86012
19800936,17.66455
19800937,17.38490
19800938,16.67500
19800940,18.10250
19800941,17.33327
19800943,17.88087
19800944,18.09768
19800945,18.31333
19800946,18.42366
19800947,18.55886
19800948,18.34652
19800949,17.93732
19800950,17.85975
19800951,17.87691
19800952,18.55250
19800953,17.89535
19800954,17.61686
19800955,17.89876
19800956,17.96546
19800957,17.58659
19800958,17.55715
19800959,17.31525
19800960,17.01974
19800961,17.30344
19800962,17.47710
19800963,17.35576
19800964,17.25863
19800965,17.07880
19800966,17.26380
19800967,17.62323
19800968,17.30321
19800969,16.78344
19800970,16.70155
19800971,16.36407
19800972,16.64530
19800973,15.03500
19800974,16.10000
19800975,17.67702
19800976,17.64632
19800977,16.76108
19800978,16.41686
19800979,16.71176
19800980,17.02024
19800981,17.80011
19800982,17.54464
19800983,17.21520
19800984,17.44371
19800985,17.45886
19800986,17.39698
19800987,17.35307
19800988,17.22698
19800989,17.23713
19806612,1.72059
19806613,3.22800
19806614,3.41972
19806615,4.08345
19806616,4.70193
19806617,4.58318
19806618,5.16741
19806619,5.72193
19806620,5.81078
19806621,5.98241
19806622,5.99773
19806623,6.28091
19806624,5.69150
19806625,5.81840
19806626,5.51875
19806627,4.66000
19806628,3.22500
19806629,1.71500
19806687,2.68250
19806688,2.12998
19806689,1.84903
19806690,1.59311
19806691,2.00654
19806692,2.21701
19806693,2.30592
19806694,2.24358
19806695,2.07331
19806696,2.08183
19806697,2.11976
19806698,2.09699
19806699,2.07933
19806700,2.93295
19806701,3.08341
19806702,2.59883
19806703,2.66871
19806704,2.58270
19806705,2.68832
19806706,2.92713
19806707,3.15740
19806708,3.42684
19806709,3.35437
19806710,3.29089
19806711,3.75948
19806712,3.78365
19806713,4.15633
19806714,4.46599
19806715,4.24150
19806716,4.05987
19806717,3.75111
19806718,3.78750
19806719,3.20385
19806720,3.44750
19806721,3.87997
19806722,3.86784
19806723,4.24566
19806724,4.43382
19806725,3.72842
19806726,3.52041
19806727,3.98694
19806728,3.91864
19806729,3.48190
19806730,3.64375
19806731,3.69000
19806917,4.49300
19806918,7.17405
19806919,7.38756
19806920,7.63204
19806921,7.62011
19806922,7.48155
19806923,7.64975
19806924,7.16203
19806925,6.67694
19806926,6.51750
19806928,7.89208
19806929,8.26222
19806930,8.66961
19806931,8.96956
19806932,9.15417
19806933,9.31084
19806934,9.38477
19806935,9.42813
19806936,9.33165
19806937,9.39595
19806938,9.44084
19806939,9.43584
19806940,9.40932
19806941,9.20327
19806942,9.17704
19806943,9.20560
19806944,9.22422
19806945,9.23436
19806946,9.39602
19806947,9.35008
19806948,9.53580
19806949,9.57500
19806950,9.51869
19806951,9.45427
19806952,9.46260
19806953,9.45311
19806954,9.45634
19806955,9.46943
19806956,9.35914
19806957,9.40311
19806958,9.37774
19806959,9.54806
19806960,9.71102
19806961,9.73856
19806962,9.68737
19806963,9.62074
19806964,9.59752
19806965,9.62815
19806966,9.65925
19806967,9.44339
19806968,9.46541
19806969,9.33708
19806970,9.51259
19806971,9.81616
19806972,9.58487
19806973,9.51355
19806974,9.57887
19806975,9.55729
19806976,9.50937
19806977,9.55040
19806978,9.53084
19806979,9.33312
19806980,9.28067
19806981,9.61792
19806982,9.87470
19806983,9.24419
19806984,9.32798
19806985,9.24701
19806986,9.18585
19806987,9.50629
19806988,9.74342
19806989,9.74317
19806990,9.60033
19806991,9.73256
19806992,9.42996
19806993,9.31952
19806994,9.37644
19806995,9.45937
19806996,9.27974
19806997,9.12132
19806998,9.09427
19806999,9.09540
19807000,9.21033
19807001,9.16551
19807002,9.64526
19807003,10.24501
19807004,10.89962
19807005,11.59495
19807006,12.21333
19807007,11.88702
19807008,12.09450
19807009,11.74500
19807010,15.73250
19807011,15.58850
19807012,15.63000
19807013,15.68400
19807014,15.61500
19807015,14.51250
19807016,14.72000
19807017,10.66250
19807020,15.80125
19807021,15.96375
19807022,15.93500
19807025,12.40250
19807026,12.21000
19807030,16.50167
19807031,16.30500
19807032,15.41596
19807033,17.51000
19807034,16.82833
19807035,16.66316
19807036,15.26000
19807037,15.20333
19807038,15.51333
19807039,15.22767
19807040,15.39769
19807041,16.16840
19807042,16.23958
19807043,15.71334
19807044,14.26000
19807045,17.23466
19807046,17.32750
19807047,16.42601
19807048,17.96428
19807049,17.75937
19807050,17.48996
19807051,17.50900
19807052,17.40550
19807053,17.25627
19807054,17.37000
19807055,16.85333
19807056,13.84146
19807057,14.95814
19807058,15.01341
19807059,16.46500
19807060,15.79500
19807061,11.90200
19807062,11.62250
19807064,11.02500
19807065,16.23000
19807066,9.84750
19807068,15.26125
19807069,11.97500
19807070,12.07333
19807071,13.22072
19807072,13.74750
19807073,12.31291
19807074,13.47000
19807075,13.93013
19807076,14.46237
19807077,14.03143
19807078,13.15750
19807079,14.48182
19807080,15.51184
19807081,15.42789
19807082,10.69000
19807083,13.36824
19807084,12.31947
19807085,10.57200
19807086,10.36600
19807087,10.55167
19807088,12.82952
19807089,11.82225
19807090,12.07714
19807091,14.67118
19807092,15.21857
19807093,15.36524
19807094,15.45500
19807095,15.40500
19807096,16.43654
19807097,16.04004
19807098,15.46750
19807099,15.61328
19807100,15.50536
19807101,16.26833
19807102,15.42212
19807103,15.82074
19807104,15.74297
19807105,15.28875
19807106,15.32000
19807107,15.62222
19807108,16.10125
19807109,15.38667
19807110,15.34333
19807111,15.29875
19807112,15.54958
19807113,15.65439
19807114,15.50396
19807115,16.14335
19807116,16.17333
19807117,16.00734
19807118,16.45493
19807119,16.25189
19807120,15.70000
19807121,15.68000
19807123,15.66790
19807124,15.51214
19807125,15.54458
19807126,15.96108
19807127,15.27217
19807128,15.17238
19807129,10.75139
19807130,11.38127
19807131,14.43000
19807132,11.78000
19807133,12.12720
19807134,13.95270
19807135,16.15190
19807136,16.42203
19807137,15.98477
19807138,15.93200
19807139,15.98591
19807140,16.10533
19807141,15.87366
19807142,16.73003
19807143,17.06487
19807144,17.24250
19807145,17.21709
19807146,17.58500
19807148,17.69000
19807149,17.71000
19807150,18.23408
19807151,18.12197
19807152,18.39997
19807153,18.39429
19807154,18.12863
19807155,18.59500
19807156,18.59651
19807157,19.03545
19807158,18.73660
19807159,19.08846
19807160,18.54589
19807161,18.71195
19807162,19.22750
19807163,19.09750
19807164,19.09583
19807165,19.19500
19807167,17.41000
19807168,18.78500
19807169,18.85200
19807170,18.83786
19807171,18.78750
19807178,16.73000
19807179,16.92000
19807180,16.27000
19807181,16.06571
19807182,15.72500
19807183,17.46250
19807184,17.47500
19807185,17.41000
19807186,17.29312
19807187,17.12303
19807188,17.03015
19807189,17.36000
19807190,17.25500
19807191,17.24000
19807193,13.38500
19807197,17.23333
19807198,17.14500
19807202,16.52500
19807210,16.11250
19807211,16.79469
19807212,16.46688
19807213,16.81929
19807214,16.64583
19807215,16.51000
19807218,17.40900
19807219,17.53528
19807220,17.52024
19807221,18.16174
19807222,18.29058
19807223,18.14475
19807224,18.00722
19807225,17.37976
19807226,17.57285
19807227,17.78089
19807228,17.69380
19807229,17.52053
19807230,17.55964
19807231,17.60517
19807232,17.76502
19807233,17.82169
19807234,17.95068
19807235,17.92253
19807236,17.93441
19807237,17.59750
19807238,17.88454
19807239,18.39167
19807240,18.53368
19807241,18.26700
19807242,18.77359
19807243,18.74245
19807244,18.69166
19807245,18.69979
19807246,18.37809
19807247,18.36568
19807248,18.35932
19807249,18.62615
19807250,18.58909
19807251,16.62122
19807252,16.14544
19807253,15.66989
19807254,16.24209
19807255,14.64000
19807256,16.15500
19807257,15.71681
19807258,17.74500
19807259,13.45500
19807260,13.76750
19807261,12.67872
19807262,12.46225
19807263,13.60395
19807264,11.24250
19807265,11.51083
19807266,11.85604
19807267,12.82914
19807268,13.32861
19807269,13.29921
19807270,11.96311
19807271,11.12524
19807272,11.81460
19807273,11.32943
19807274,11.53230
19807275,12.06694
19807276,12.87064
19807277,12.17571
19807278,11.89951
19807279,11.69790
19807280,12.03495
19807281,12.19515
19807282,12.54964
19807283,12.36201
19807284,12.75000
19807285,12.43000
19807286,12.35091
19807287,12.36826
19807288,12.32526
19807289,12.82201
19807290,12.22114
19807291,12.20571
19807292,12.67523
19807293,12.17095
19807294,13.55712
19807295,14.52192
19807296,14.08527
19807297,14.78768
19807298,16.26804
19807299,17.16261
19807300,17.17454
19807301,17.84650
19807302,17.87400
19807303,17.78125
19807304,16.85577
19807305,16.60125
19807306,16.63091
19807307,16.46773
19807308,15.77652
19807309,15.72675
19807310,15.72182
19807311,15.90023
19807312,15.86975
19807313,15.50739
19807314,15.46857
19807315,15.31095
19807316,15.23325
19807317,15.01571
19807318,11.34250
19807319,11.20136
19807320,10.97192
19807321,11.72552
19807322,11.83350
19807323,11.74167
19807324,11.87500
19807325,11.68924
19807326,11.23281
19807327,11.32037
19807328,11.65410
19807329,12.24736
19807330,10.34417
19807331,10.47500
19807332,14.04250
19807333,13.85833
19807334,15.60500
19807335,15.52829
19807336,14.76870
19807337,14.44167
19807338,14.92101
19807339,14.63044
19807340,15.08000
19807342,19.95500
19807343,16.64000
19807344,16.56563
19807345,20.64373
19807346,20.73658
19807347,20.90279
19807348,21.08500
19807349,21.09875
19807350,17.78000
19807351,20.95834
19807352,20.91763
19807353,17.67273
19807354,20.47450
19807355,18.13500
19807356,17.65413
19807357,17.58372
19807358,17.49197
19807359,17.76005
19807360,17.85887
19807361,17.98119
19807362,18.09797
19807363,18.53786
19807364,18.56971
19807365,17.92585
19807366,18.23348
19807367,18.48667
19807368,18.26167
19807369,18.55042
19807370,18.43100
19807371,18.30929
19807372,17.12124
19807373,18.06535
19807374,18.09750
19807375,17.68102
19807376,17.65875
19807377,16.42098
19807378,17.81375
19807379,17.78500
19807380,17.91000
19807381,17.67833
19807382,17.57897
19807383,17.98352
19807384,17.90278
19807385,18.49917
19807386,18.49075
19807387,18.49905
19807388,18.10442
19807389,18.20477
19807390,18.43155
19807391,18.06333
19807392,17.63600
19807393,17.76298
19807394,17.91556
19807395,17.83590
19807396,17.76854
19807397,17.71585
19807398,17.43125
19807399,17.67505
19807400,17.54099
19807401,17.37470
19807402,17.29171
19807403,17.64693
19807404,17.73884
19807405,17.48817
19807406,17.33311
19807407,16.94341
19807408,16.34000
19807409,16.41920
19807410,16.20500
19807411,15.16300
19807412,17.09706
19807413,17.06617
19807414,16.97182
19807415,17.12496
19807416,17.11302
19807417,17.09844
19807418,17.52482
19807419,17.70741
19807420,17.46531
19807421,17.16979
19807422,17.18735
19807423,17.44798
19807424,17.59079
19807425,17.37382
19807426,17.10099
19807427,17.06626
19813046,2.11019
19813047,2.64237
19813048,3.35439
19813049,4.30275
19813050,4.69099
19813051,4.94342
19813052,5.30516
19813053,5.59118
19813054,5.85609
19813055,5.89233
19813056,6.34395
19813057,6.37423
19813058,6.19575
19813059,6.31777
19813060,6.30995
19813061,6.11667
19813062,2.28116
19813063,4.80000
19813064,-0.20000
19813122,1.86198
19813123,1.45344
19813124,1.53139
19813125,2.07458
19813126,2.22580
19813127,2.10824
19813128,2.31244
19813129,2.09249
19813130,1.94531
19813131,2.36131
19813132,2.13752
19813133,2.79038
19813134,3.17159
19813135,3.26853
19813136,3.63296
19813137,2.73455
19813138,3.17831
19813139,2.75217
19813140,3.03559
19813141,3.21209
19813142,3.37860
19813143,3.76879
19813144,3.59220
19813145,3.53804
19813146,3.91758
19813147,4.12510
19813148,4.56729
19813149,4.08070
19813150,4.24750
19813151,2.45000
19813152,2.27500
19813153,3.15750
19813154,3.64109
19813155,3.97115
19813156,4.19750
19813157,4.35939
19813158,4.36478
19813159,4.32250
19813160,3.68805
19813161,2.50500
19813162,3.03192
19813163,3.29917
19813164,3.74417
19813165,3.81922
19813166,3.93755
19813167,3.86500
19813351,7.01539
19813352,6.89892
19813353,7.13904
19813354,7.29743
19813355,7.41579
19813356,7.21013
19813357,7.05544
19813358,7.03874
19813359,6.42214
19813360,6.69500
19813361,7.67500
19813362,7.81306
19813363,7.76275
19813364,8.21972
19813365,8.76506
19813366,9.09116
19813367,9.25405
19813368,9.42498
19813369,9.48101
19813370,9.58717
19813371,9.55842
19813372,9.55019
19813373,9.54424
19813374,9.40950
19813375,9.40500
19813376,9.34523
19813377,9.20378
19813378,9.21545
19813379,9.26751
19813380,9.34793
19813381,9.39405
19813382,9.46166
19813383,9.43156
19813384,9.40670
19813385,9.48481
19813386,9.52703
19813387,9.46821
19813388,9.51764
19813389,9.54283
19813390,9.20225
19813391,9.46122
19813392,9.40214
19813393,9.45749
19813394,9.61118
19813395,9.53198
19813396,9.57596
19813397,9.57364
19813398,9.57603
19813399,9.54532
19813400,9.54059
19813401,9.61979
19813402,9.69122
19813403,9.88152
19813404,9.66639
19813405,9.64159
19813406,9.53032
19813407,9.47729
19813408,9.46014
19813409,9.44427
19813410,9.48749
19813411,9.41324
19813412,9.32342
19813413,9.24005
19813414,9.27875
19813415,9.37763
19813416,9.41242
19813417,9.14083
19813418,9.11593
19813419,9.17282
19813420,9.10247
19813421,9.24270
19813422,9.46602
19813423,9.69932
19813424,9.47161
19813425,9.20245
19813426,9.06607
19813427,9.12809
19813428,9.32815
19813429,9.34030
19813430,9.11468
19813431,8.95375
19813432,9.03848
19813433,8.96060
19813434,9.34854
19813435,9.30667
19813436,10.56000
19813437,10.80500
19813438,11.19411
19813439,11.57643
19813440,11.95664
19813441,12.44250
19813442,11.81885
19813443,13.33136
19813444,15.16500
19813445,15.60950
19813446,15.57625
19813448,12.05000
19813449,12.04000
19813450,14.52000
19813451,14.91000
19813452,14.80667
19813453,15.34000
19813454,15.63500
19813459,12.28000
19813460,12.74500
19813461,14.46500
19813463,16.50500
19813464,16.24500
19813465,16.56667
19813466,15.64433
19813467,17.66500
19813468,16.81000
19813469,16.38250
19813471,15.12167
19813472,15.22125
19813473,15.34573
19813474,15.55625
19813475,15.76625
19813476,15.87000
19813477,13.58500
19813478,16.19500
19813479,17.26750
19813480,17.30938
19813481,17.59188
19813482,17.15940
19813483,17.33422
19813484,17.78722
19813485,17.72000
19813486,17.52900
19813487,17.41000
19813489,11.84000
19813490,12.99281
19813491,16.36666
19813492,12.97374
19813493,16.40000
19813494,15.94750
19813495,15.53000
19813498,16.74375
19813499,16.74875
19813500,10.79500
19813501,14.37750
19813502,15.29125
19813503,10.84750
19813504,13.42700
19813505,13.39500
19813506,12.18906
